image_id,image_path,annotation_path,has_annotation,tumor
IMG000568,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000568.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000568.json,1,1
IMG002878,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002878.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002878.json,0,0
IMG003595,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003595.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003595.json,0,0
IMG002806 (1),C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002806 (1).jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002806 (1).json,0,0
IMG002481,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002481.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002481.json,0,0
IMG002292,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002292.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002292.json,0,0
IMG001265,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001265.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001265.json,1,1
IMG002547,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002547.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002547.json,0,0
IMG003427,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003427.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003427.json,0,0
IMG001725,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001725.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001725.json,1,1
IMG002900,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002900.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002900.json,0,0
IMG002222,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002222.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002222.json,0,0
IMG000306,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000306.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000306.json,1,1
IMG002895,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002895.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002895.json,0,0
IMG001427,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001427.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001427.json,1,1
IMG002443,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002443.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002443.json,0,0
IMG003746,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003746.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003746.json,0,0
IMG002425,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002425.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002425.json,0,0
IMG001537,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001537.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001537.json,1,1
IMG002062,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002062.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002062.json,0,0
IMG001139,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001139.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001139.json,1,1
IMG002841,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002841.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002841.json,0,0
IMG002332,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002332.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002332.json,0,0
IMG003074,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003074.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003074.json,0,0
IMG002603,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002603.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002603.json,0,0
IMG001812,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001812.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001812.json,1,1
IMG002079,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002079.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002079.json,0,0
IMG001338,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001338.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001338.json,1,1
IMG000937,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000937.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000937.json,1,1
IMG001113,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001113.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001113.json,1,1
IMG000126,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000126.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000126.json,1,1
IMG002822,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002822.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002822.json,0,0
IMG002321,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002321.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002321.json,0,0
IMG001974,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001974.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001974.json,0,0
IMG002082,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002082.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002082.json,0,0
IMG003209,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003209.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003209.json,0,0
IMG000894,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000894.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000894.json,1,1
IMG003060,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003060.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003060.json,0,0
IMG002163,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002163.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002163.json,0,0
IMG001593,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001593.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001593.json,1,1
IMG002116,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002116.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002116.json,0,0
IMG000613,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000613.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000613.json,1,1
IMG001943,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001943.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001943.json,0,0
IMG001842,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001842.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001842.json,1,1
IMG002442,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002442.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002442.json,0,0
IMG003641,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003641.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003641.json,0,0
IMG003360,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003360.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003360.json,0,0
IMG000648,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000648.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000648.json,1,1
IMG002464,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002464.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002464.json,0,0
IMG001163,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001163.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001163.json,1,1
IMG001346,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001346.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001346.json,1,1
IMG003560,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003560.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003560.json,0,0
IMG000759,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000759.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000759.json,1,1
IMG001284,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001284.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001284.json,1,1
IMG003120,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003120.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003120.json,0,0
IMG000010,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000010.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000010.json,1,1
IMG000929,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000929.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000929.json,1,1
IMG001775,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001775.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001775.json,1,1
IMG003178,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003178.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003178.json,0,0
IMG000451,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000451.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000451.json,1,1
IMG000711,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000711.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000711.json,1,1
IMG002859,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002859.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002859.json,0,0
IMG000983,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000983.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000983.json,1,1
IMG002140,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002140.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002140.json,0,0
IMG002666,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002666.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002666.json,0,0
IMG000583,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000583.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000583.json,1,1
IMG000205,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000205.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000205.json,1,1
IMG001892,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001892.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001892.json,0,0
IMG001382,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001382.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001382.json,1,1
IMG003658,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003658.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003658.json,0,0
IMG002369,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002369.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002369.json,0,0
IMG000668,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000668.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000668.json,1,1
IMG001712,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001712.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001712.json,1,1
IMG001392,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001392.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001392.json,1,1
IMG000252,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000252.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000252.json,1,1
IMG000325,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000325.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000325.json,1,1
IMG002318,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002318.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002318.json,0,0
IMG003414,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003414.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003414.json,0,0
IMG003584,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003584.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003584.json,0,0
IMG002336,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002336.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002336.json,0,0
IMG003660,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003660.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003660.json,0,0
IMG000367,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000367.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000367.json,1,1
IMG000395,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000395.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000395.json,1,1
IMG003018,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003018.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003018.json,0,0
IMG001758,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001758.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001758.json,1,1
IMG002483,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002483.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002483.json,0,0
IMG000678,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000678.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000678.json,1,1
IMG002339,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002339.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002339.json,0,0
IMG000744,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000744.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000744.json,1,1
IMG002997,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002997.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002997.json,0,0
IMG000249,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000249.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000249.json,1,1
IMG002043,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002043.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002043.json,0,0
IMG003089,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003089.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003089.json,0,0
IMG001770,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001770.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001770.json,1,1
IMG002758,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002758.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002758.json,0,0
IMG000476,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000476.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000476.json,1,1
IMG002874,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002874.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002874.json,0,0
IMG001553,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001553.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001553.json,1,1
IMG000794,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000794.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000794.json,1,1
IMG003662,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003662.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003662.json,0,0
IMG002689,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002689.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002689.json,0,0
IMG003154,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003154.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003154.json,0,0
IMG002992,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002992.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002992.json,0,0
IMG002190,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002190.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002190.json,0,0
IMG001315,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001315.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001315.json,1,1
IMG000510,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000510.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000510.json,1,1
IMG001837,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001837.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001837.json,1,1
IMG000728,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000728.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000728.json,1,1
